id,Longitude,Latitude,Altitude,HomeLongitudeINTEGER,HomeLatitudeINTEGER,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method
3165,151.227832364178,-33.9314640123987,11.1999998092651,,,-0.100000001490116,0.200000002980232,0.0,-100,-102,-92,-98,-88,-80,-103,-108,69.8,97,15907,-9129,"2016-09-07 16:10:42.441","hover With wind"
3166,151.227832620737,-33.9314641261194,11.1999998092651,,,-0.100000001490116,0.100000001490116,0.0,-100,-102,-92,-98,-88,-80,-103,-108,69.9,97,15907,-9129,"2016-09-07 16:10:42.541","hover With wind"
3167,151.227832794882,-33.9314642253802,11.1999998092651,,,-0.100000001490116,0.100000001490116,0.0,-100,-102,-92,-98,-88,-80,-103,-108,69.8,97,15907,-9129,"2016-09-07 16:10:42.641","hover With wind"
3168,151.227832893065,-33.9314643540509,11.1999998092651,,,-0.100000001490116,0.0,0.0,-100,-102,-92,-98,-88,-80,-103,-108,69.7,97,15907,-9129,"2016-09-07 16:10:42.741","hover With wind"
3169,151.227832827204,-33.9314645567802,11.1999998092651,,,-0.100000001490116,0.0,0.0,-97,-101,-98,-100,-102,-93,-102,-108,69.6,97,15907,-9129,"2016-09-07 16:10:42.841","hover With wind"
3170,151.227832754075,-33.9314647114545,11.1999998092651,,,-0.100000001490116,-0.100000001490116,0.0,-97,-101,-98,-100,-102,-93,-102,-108,69.6,97,15889,-10064,"2016-09-07 16:10:42.942","hover With wind"
3171,151.227832390345,-33.9314648639828,11.1999998092651,,,-0.100000001490116,-0.100000001490116,0.0,-97,-101,-98,-100,-102,-93,-102,-108,69.6,97,15889,-10064,"2016-09-07 16:10:43.042","hover With wind"
3172,151.227832173922,-33.9314649503422,11.1999998092651,,,-0.100000001490116,-0.200000002980232,0.0,-97,-101,-98,-100,-102,-93,-102,-108,69.6,97,15889,-10064,"2016-09-07 16:10:43.142","hover With wind"
3173,151.227831677218,-33.9314650577747,11.1999998092651,,,-0.100000001490116,-0.300000011920929,0.0,-97,-101,-98,-100,-102,-93,-102,-108,69.6,97,15889,-10064,"2016-09-07 16:10:43.242","hover With wind"
3174,151.22783126764,-33.9314652278844,11.1999998092651,,,-0.100000001490116,-0.400000005960464,0.0,-97,-101,-98,-100,-102,-93,-102,-108,69.5,97,15889,-10064,"2016-09-07 16:10:43.345","hover With wind"
3175,151.227830564778,-33.931465253709,11.1999998092651,,,-0.100000001490116,-0.400000005960464,0.0,-97,-101,-98,-100,-102,-93,-102,-108,69.4,97,15889,-10064,"2016-09-07 16:10:43.445","hover With wind"
3176,151.227829999141,-33.9314654072734,11.1999998092651,,,-0.100000001490116,-0.5,0.0,-97,-101,-98,-100,-102,-93,-102,-108,69.4,97,15889,-10064,"2016-09-07 16:10:43.545","hover With wind"
3177,151.227829031049,-33.9314655878925,11.1999998092651,,,-0.100000001490116,-0.600000023841858,0.0,-97,-101,-98,-100,-102,-93,-102,-108,69.3,97,15889,-10064,"2016-09-07 16:10:43.646","hover With wind"
3178,151.2278282488,-33.9314656448874,11.1999998092651,,,-0.100000001490116,-0.600000023841858,0.0,-97,-101,-98,-100,-102,-93,-102,-108,69.2,97,15889,-10064,"2016-09-07 16:10:43.748","hover With wind"
3179,151.227827291684,-33.9314658053339,11.1999998092651,,,-0.100000001490116,-0.699999988079071,0.0,-99,-102,-100,-101,-92,-92,-102,-108,69.2,97,15889,-10064,"2016-09-07 16:10:43.845","hover With wind"
3180,151.2278264657,-33.931465943275,11.1999998092651,,,-0.100000001490116,-0.699999988079071,0.0,-99,-102,-100,-101,-92,-92,-102,-108,69.1,97,15876,-9902,"2016-09-07 16:10:43.946","hover With wind"
3181,151.227825194337,-33.9314659661159,11.1999998092651,,,-0.100000001490116,-0.800000011920929,0.0,-99,-102,-100,-101,-92,-92,-102,-108,69.1,97,15876,-9902,"2016-09-07 16:10:44.046","hover With wind"
3182,151.22782426479,-33.9314661043468,11.1999998092651,,,-0.100000001490116,-0.800000011920929,0.0,-99,-102,-100,-101,-92,-92,-102,-108,69.0,97,15876,-9902,"2016-09-07 16:10:44.146","hover With wind"
3183,151.227823080053,-33.93146619845,11.1999998092651,,,-0.100000001490116,-0.899999976158142,0.0,-99,-102,-100,-101,-92,-92,-102,-108,68.8,97,15876,-9902,"2016-09-07 16:10:44.246","hover With wind"
3184,151.227821923415,-33.9314662763343,11.1999998092651,,,-0.100000001490116,-0.899999976158142,0.0,-99,-102,-100,-101,-92,-92,-102,-108,68.9,97,15876,-9902,"2016-09-07 16:10:44.346","hover With wind"
3185,151.227820712617,-33.9314664937217,11.1999998092651,,,-0.100000001490116,-0.899999976158142,0.0,-99,-102,-100,-101,-92,-92,-102,-108,68.9,97,15876,-9902,"2016-09-07 16:10:44.445","hover With wind"
3186,151.227819645688,-33.9314666556033,11.1999998092651,,,-0.100000001490116,-0.899999976158142,0.0,-99,-102,-100,-101,-92,-92,-102,-108,68.9,97,15876,-9902,"2016-09-07 16:10:44.546","hover With wind"
3187,151.227818116529,-33.9314667180922,11.1999998092651,,,-0.100000001490116,-1.0,0.0,-99,-102,-100,-101,-92,-92,-102,-108,69.0,97,15876,-9902,"2016-09-07 16:10:44.648","hover With wind"
3188,151.227816968678,-33.9314668867506,11.1999998092651,,,-0.100000001490116,-1.0,0.0,-99,-102,-100,-101,-92,-92,-102,-108,69.1,97,15876,-9902,"2016-09-07 16:10:44.746","hover With wind"
3189,151.227815644538,-33.9314671210731,11.1999998092651,,,-0.200000002980232,-1.10000002384186,0.0,-97,-102,-94,-101,-91,-91,-103,-108,69.3,97,15876,-9902,"2016-09-07 16:10:44.847","hover With wind"
3190,151.227814231846,-33.9314672345606,11.1999998092651,,,-0.200000002980232,-1.10000002384186,0.0,-97,-102,-94,-101,-91,-91,-103,-108,69.4,97,15851,-10107,"2016-09-07 16:10:44.945","hover With wind"
3191,151.227812772016,-33.9314674417336,11.1999998092651,,,-0.200000002980232,-1.10000002384186,0.0,-97,-102,-94,-101,-91,-91,-103,-108,69.4,97,15851,-10107,"2016-09-07 16:10:45.045","hover With wind"
3192,151.227811475274,-33.9314676327535,11.1999998092651,,,-0.200000002980232,-1.10000002384186,0.0,-97,-102,-94,-101,-91,-91,-103,-108,69.4,97,15851,-10107,"2016-09-07 16:10:45.146","hover With wind"
3193,151.2278098702,-33.9314677457799,11.1999998092651,,,-0.100000001490116,-1.20000004768372,0.0,-97,-102,-94,-101,-91,-91,-103,-108,69.4,97,15851,-10107,"2016-09-07 16:10:45.249","hover With wind"
3194,151.227808503768,-33.9314679116396,11.1999998092651,,,-0.100000001490116,-1.20000004768372,0.0,-97,-102,-94,-101,-91,-91,-103,-108,69.3,97,15851,-10107,"2016-09-07 16:10:45.346","hover With wind"
3195,151.227806991392,-33.9314681860921,11.1999998092651,,,-0.100000001490116,-1.29999995231628,0.0,-97,-102,-94,-101,-91,-91,-103,-108,69.4,97,15851,-10107,"2016-09-07 16:10:45.447","hover With wind"
3196,151.227805452376,-33.9314683353478,11.1999998092651,,,-0.100000001490116,-1.29999995231628,0.0,-97,-102,-94,-101,-91,-91,-103,-108,69.3,97,15851,-10107,"2016-09-07 16:10:45.546","hover With wind"
3197,151.227803993408,-33.9314684895369,11.1999998092651,,,-0.100000001490116,-1.29999995231628,0.0,-97,-102,-94,-101,-91,-91,-103,-108,69.3,97,15851,-10107,"2016-09-07 16:10:45.653","hover With wind"
3198,151.227802490234,-33.9314686035199,11.1999998092651,,,-0.100000001490116,-1.29999995231628,0.0,-97,-102,-94,-101,-91,-91,-103,-108,69.3,97,15851,-10107,"2016-09-07 16:10:45.746","hover With wind"
3199,151.227800698649,-33.9314687070732,11.1999998092651,,,-0.100000001490116,-1.39999997615814,0.0,-98,-102,-94,-101,-91,-100,-103,-108,69.3,97,15851,-10107,"2016-09-07 16:10:45.846","hover With wind"
3200,151.227799098862,-33.9314687961361,11.1999998092651,,,0.0,-1.39999997615814,0.0,-98,-102,-94,-101,-91,-100,-103,-108,69.4,97,15851,-10107,"2016-09-07 16:10:45.946","hover With wind"
3201,151.227797349201,-33.9314688832404,11.1999998092651,,,0.0,-1.5,0.0,-98,-102,-94,-101,-91,-100,-103,-108,69.5,97,15851,-10107,"2016-09-07 16:10:46.045","hover With wind"
3202,151.227795659871,-33.9314689391556,11.1999998092651,,,0.0,-1.5,0.0,-98,-102,-94,-101,-91,-100,-103,-108,69.5,97,15851,-10107,"2016-09-07 16:10:46.146","hover With wind"
3203,151.227793766558,-33.9314689902723,11.1999998092651,,,0.0,-1.60000002384186,0.0,-98,-102,-94,-101,-91,-100,-103,-108,69.5,97,15851,-10107,"2016-09-07 16:10:46.257","hover With wind"
3204,151.227791985115,-33.931469031728,11.1999998092651,,,0.0,-1.60000002384186,0.0,-98,-102,-94,-101,-91,-100,-103,-108,69.6,97,15851,-10107,"2016-09-07 16:10:46.347","hover With wind"
3205,151.227790052423,-33.9314690186813,11.1999998092651,,,0.0,-1.70000004768372,0.0,-98,-102,-94,-101,-91,-100,-103,-108,69.6,97,15851,-10107,"2016-09-07 16:10:46.446","hover With wind"
3206,151.227788138988,-33.9314690237331,11.1999998092651,,,0.0,-1.70000004768372,0.0,-98,-102,-94,-101,-91,-100,-103,-108,69.7,97,15851,-10107,"2016-09-07 16:10:46.557","hover With wind"
3207,151.227788138988,-33.9314690237331,11.1999998092651,,,0.0,-1.70000004768372,0.0,-98,-102,-94,-101,-91,-100,-103,-108,69.7,97,15851,-10107,"2016-09-07 16:10:46.647","hover With wind"
3208,151.227784101713,-33.9314689938577,11.1999998092651,,,0.0,-1.79999995231628,0.0,-98,-102,-94,-101,-91,-100,-103,-108,69.7,97,15851,-10107,"2016-09-07 16:10:46.746","hover With wind"
3209,151.227781902538,-33.9314690276511,11.1999998092651,,,0.0,-1.79999995231628,0.0,-84,-102,-100,-102,-101,-97,-103,-108,69.6,97,15851,-10107,"2016-09-07 16:10:46.846","hover With wind"
3210,151.227779829536,-33.9314690421603,11.1999998092651,,,0.0,-1.89999997615814,0.0,-84,-102,-100,-102,-101,-97,-103,-108,69.6,97,15843,-10363,"2016-09-07 16:10:46.952","hover With wind"
3211,151.227777576196,-33.9314690103605,11.1999998092651,,,0.0,-1.89999997615814,0.0,-84,-102,-100,-102,-101,-97,-103,-108,69.6,97,15843,-10363,"2016-09-07 16:10:47.046","hover With wind"
3212,151.227775380374,-33.9314689957083,11.1999998092651,,,0.0,-1.89999997615814,0.0,-84,-102,-100,-102,-101,-97,-103,-108,69.7,97,15843,-10363,"2016-09-07 16:10:47.146","hover With wind"
3213,151.227773077614,-33.9314690734066,11.1999998092651,,,0.0,-2.0,0.0,-84,-102,-100,-102,-101,-97,-103,-108,69.6,97,15843,-10363,"2016-09-07 16:10:47.246","hover With wind"
3214,151.227770871879,-33.931469078924,11.1999998092651,,,0.0,-2.0,0.0,-84,-102,-100,-102,-101,-97,-103,-108,69.6,97,15843,-10363,"2016-09-07 16:10:47.345","hover With wind"
3215,151.22776843064,-33.9314690623801,11.1999998092651,,,0.0,-2.0,0.0,-84,-102,-100,-102,-101,-97,-103,-108,69.4,97,15843,-10363,"2016-09-07 16:10:47.446","hover With wind"
3216,151.227766178619,-33.9314690660564,11.1999998092651,,,0.0,-2.0,0.0,-84,-102,-100,-102,-101,-97,-103,-108,69.3,97,15843,-10363,"2016-09-07 16:10:47.546","hover With wind"
3217,151.227763701939,-33.9314690608776,11.1999998092651,,,0.0,-2.09999990463257,0.0,-84,-102,-100,-102,-101,-97,-103,-108,69.3,97,15843,-10363,"2016-09-07 16:10:47.646","hover With wind"
3218,151.227761303563,-33.9314690466374,11.1999998092651,,,0.0,-2.09999990463257,0.0,-84,-102,-100,-102,-101,-97,-103,-108,69.3,97,15843,-10363,"2016-09-07 16:10:47.746","hover With wind"
3219,151.22775899411,-33.9314690485719,11.1999998092651,,,0.0,-2.09999990463257,0.0,-97,-101,-101,-101,-102,-101,-103,-108,69.4,97,15843,-10363,"2016-09-07 16:10:47.860","hover With wind"
3220,151.227756652669,-33.9314690493408,11.1999998092651,,,0.0,-2.09999990463257,0.0,-97,-101,-101,-101,-102,-101,-103,-108,69.5,97,15846,-10167,"2016-09-07 16:10:47.946","hover With wind"
3221,151.227756652669,-33.9314690493408,11.1999998092651,,,0.0,-2.09999990463257,0.0,-97,-101,-101,-101,-102,-101,-103,-108,69.5,97,15846,-10167,"2016-09-07 16:10:48.046","hover With wind"
3222,151.227751736486,-33.9314691905554,11.1999998092651,,,0.0,-2.09999990463257,-0.100000001490116,-97,-101,-101,-101,-102,-101,-103,-108,69.9,97,15846,-10167,"2016-09-07 16:10:48.146","hover With wind"
3223,151.227749236656,-33.9314692029005,11.1999998092651,,,0.0,-2.09999990463257,0.0,-97,-101,-101,-101,-102,-101,-103,-108,69.7,97,15846,-10167,"2016-09-07 16:10:48.248","hover With wind"
3224,151.22774678925,-33.931469267131,11.1999998092651,,,0.0,-2.09999990463257,0.0,-97,-101,-101,-101,-102,-101,-103,-108,69.5,97,15846,-10167,"2016-09-07 16:10:48.347","hover With wind"
3225,151.227744374478,-33.9314693932659,11.1999998092651,,,0.0,-2.09999990463257,0.0,-97,-101,-101,-101,-102,-101,-103,-108,69.2,97,15846,-10167,"2016-09-07 16:10:48.463","hover With wind"
3226,151.227742026219,-33.9314694510859,11.1999998092651,,,0.0,-2.09999990463257,0.0,-97,-101,-101,-101,-102,-101,-103,-108,69.0,97,15846,-10167,"2016-09-07 16:10:48.548","hover With wind"
3227,151.227739619848,-33.9314695467686,11.1000003814697,,,0.0,-2.09999990463257,0.0,-97,-101,-101,-101,-102,-101,-103,-108,68.7,97,15846,-10167,"2016-09-07 16:10:48.648","hover With wind"
3228,151.227737300261,-33.9314696043396,11.1000003814697,,,0.0,-2.09999990463257,0.0,-97,-101,-101,-101,-102,-101,-103,-108,68.5,97,15846,-10167,"2016-09-07 16:10:48.748","hover With wind"
3229,151.227734965201,-33.9314696479828,11.1000003814697,,,0.0,-2.09999990463257,0.0,-97,-101,-100,-100,-102,-102,-103,-108,68.4,97,15846,-10167,"2016-09-07 16:10:48.848","hover With wind"
3230,151.227732605758,-33.9314696841644,11.1000003814697,,,0.0,-2.0,0.0,-97,-101,-100,-100,-102,-102,-103,-108,68.3,97,15861,-9934,"2016-09-07 16:10:48.949","hover With wind"
3231,151.227730257327,-33.9314698127302,11.1000003814697,,,0.0,-2.0,0.0,-97,-101,-100,-100,-102,-102,-103,-108,68.3,97,15861,-9934,"2016-09-07 16:10:49.050","hover With wind"
3232,151.22772799623,-33.9314698285695,11.1000003814697,,,0.0,-2.0,0.0,-97,-101,-100,-100,-102,-102,-103,-108,68.4,97,15861,-9934,"2016-09-07 16:10:49.149","hover With wind"
3233,151.227725807266,-33.9314698182334,11.1000003814697,,,0.0,-2.0,0.0,-97,-101,-100,-100,-102,-102,-103,-108,68.7,97,15861,-9934,"2016-09-07 16:10:49.249","hover With wind"
3234,151.227723473781,-33.9314698421685,11.1000003814697,,,0.0,-2.0,0.0,-97,-101,-100,-100,-102,-102,-103,-108,68.9,97,15861,-9934,"2016-09-07 16:10:49.350","hover With wind"
3235,151.22772118382,-33.9314698149373,11.1000003814697,,,0.0,-2.09999990463257,0.0,-97,-101,-100,-100,-102,-102,-103,-108,69.2,97,15861,-9934,"2016-09-07 16:10:49.451","hover With wind"
3236,151.227718870199,-33.9314697803162,11.1000003814697,,,0.0,-2.09999990463257,0.0,-97,-101,-100,-100,-102,-102,-103,-108,69.5,97,15861,-9934,"2016-09-07 16:10:49.551","hover With wind"
3237,151.227716518047,-33.9314698497168,11.1000003814697,,,0.0,-2.09999990463257,0.0,-97,-101,-100,-100,-102,-102,-103,-108,69.6,97,15861,-9934,"2016-09-07 16:10:49.651","hover With wind"
3238,151.227714120473,-33.9314698028524,11.1000003814697,,,0.0,-2.20000004768372,0.0,-97,-101,-100,-100,-102,-102,-103,-108,69.8,97,15861,-9934,"2016-09-07 16:10:49.751","hover With wind"
3239,151.227711650329,-33.9314697638584,11.1000003814697,,,0.0,-2.20000004768372,-0.100000001490116,-98,-102,-98,-101,-95,-98,-103,-108,69.9,97,15861,-9934,"2016-09-07 16:10:49.851","hover With wind"
3240,151.227709122005,-33.9314697669989,11.1000003814697,,,0.0,-2.29999995231628,0.0,-98,-102,-98,-101,-95,-98,-103,-108,70.0,97,15880,-9808,"2016-09-07 16:10:49.951","hover With wind"
3241,151.227706461571,-33.9314697936768,11.1000003814697,,,0.0,-2.29999995231628,0.0,-98,-102,-98,-101,-95,-98,-103,-108,70.0,97,15880,-9808,"2016-09-07 16:10:50.051","hover With wind"
3242,151.227706461571,-33.9314697936768,11.1000003814697,,,0.0,-2.29999995231628,0.0,-98,-102,-98,-101,-95,-98,-103,-108,70.0,97,15880,-9808,"2016-09-07 16:10:50.152","hover With wind"
3243,151.227701133228,-33.9314697715598,11.1000003814697,,,0.0,-2.40000009536743,0.0,-98,-102,-98,-101,-95,-98,-103,-108,70.0,97,15880,-9808,"2016-09-07 16:10:50.252","hover With wind"
3244,151.227698391398,-33.9314697732104,11.1000003814697,,,0.0,-2.5,0.0,-98,-102,-98,-101,-95,-98,-103,-108,69.8,97,15880,-9808,"2016-09-07 16:10:50.353","hover With wind"
3245,151.227695580532,-33.9314697453576,11.1000003814697,,,0.0,-2.5,0.0,-98,-102,-98,-101,-95,-98,-103,-108,69.7,97,15880,-9808,"2016-09-07 16:10:50.453","hover With wind"
3246,151.227692764218,-33.9314697470302,11.1000003814697,,,0.0,-2.59999990463257,0.0,-98,-102,-98,-101,-95,-98,-103,-108,69.6,97,15880,-9808,"2016-09-07 16:10:50.552","hover With wind"
3247,151.227689698485,-33.931469788779,11.1000003814697,,,0.0,-2.59999990463257,0.0,-98,-102,-98,-101,-95,-98,-103,-108,69.6,97,15880,-9808,"2016-09-07 16:10:50.652","hover With wind"
3248,151.227686748406,-33.9314698034588,11.1000003814697,,,0.0,-2.70000004768372,0.0,-98,-102,-98,-101,-95,-98,-103,-108,69.7,97,15880,-9808,"2016-09-07 16:10:50.754","hover With wind"
3249,151.22768360935,-33.9314699101192,11.1000003814697,,,0.0,-2.70000004768372,0.0,-93,-102,-101,-93,-93,-99,-102,-108,69.8,97,15880,-9808,"2016-09-07 16:10:50.853","hover With wind"
3250,151.227680560204,-33.9314699237461,11.1000003814697,,,0.0,-2.79999995231628,0.0,-93,-102,-101,-93,-93,-99,-102,-108,69.8,97,15861,-10004,"2016-09-07 16:10:50.954","hover With wind"
3251,151.227677471515,-33.9314699667177,11,,,0.0,-2.79999995231628,0.0,-93,-102,-101,-93,-93,-99,-102,-108,70.1,97,15861,-10004,"2016-09-07 16:10:51.055","hover With wind"
3252,151.227674314594,-33.9314700104459,11,,,0.0,-2.79999995231628,0.0,-93,-102,-101,-93,-93,-99,-102,-108,70.2,97,15861,-10004,"2016-09-07 16:10:51.152","hover With wind"
3253,151.227670950823,-33.931470049104,11,,,0.0,-2.90000009536743,0.0,-93,-102,-101,-93,-93,-99,-102,-108,69.9,97,15861,-10004,"2016-09-07 16:10:51.252","hover With wind"
3254,151.227667751791,-33.9314700363635,11.1000003814697,,,0.0,-2.90000009536743,0.0,-93,-102,-101,-93,-93,-99,-102,-108,69.6,97,15861,-10004,"2016-09-07 16:10:51.356","hover With wind"
3255,151.227664468805,-33.9314701105136,11.1000003814697,,,0.0,-2.90000009536743,0.0,-93,-102,-101,-93,-93,-99,-102,-108,69.3,97,15861,-10004,"2016-09-07 16:10:51.452","hover With wind"
3256,151.227661228305,-33.9314700587365,11,,,0.0,-2.90000009536743,0.0,-93,-102,-101,-93,-93,-99,-102,-108,69.3,97,15861,-10004,"2016-09-07 16:10:51.553","hover With wind"
3257,151.227657819356,-33.9314699528274,11,,,0.100000001490116,-3.0,0.0,-93,-102,-101,-93,-93,-99,-102,-108,69.2,97,15861,-10004,"2016-09-07 16:10:51.657","hover With wind"
3258,151.227654494959,-33.9314698860162,11,,,0.100000001490116,-2.90000009536743,0.0,-93,-102,-101,-93,-93,-99,-102,-108,69.2,97,15861,-10004,"2016-09-07 16:10:51.753","hover With wind"
3259,151.227651209387,-33.9314698032537,11,,,0.100000001490116,-2.90000009536743,0.0,-97,-102,-96,-99,-102,-97,-103,-108,69.0,97,15861,-10004,"2016-09-07 16:10:51.854","hover With wind"
3260,151.227647961659,-33.9314696526375,11,,,0.100000001490116,-2.90000009536743,0.0,-97,-102,-96,-99,-102,-97,-103,-108,68.9,97,15861,-10004,"2016-09-07 16:10:51.958","hover With wind"
3261,151.227644611325,-33.9314695475644,11,,,0.100000001490116,-2.90000009536743,0.0,-97,-102,-96,-99,-102,-97,-103,-108,68.8,97,15861,-10004,"2016-09-07 16:10:52.055","hover With wind"
3262,151.22764140806,-33.9314693515508,11,,,0.200000002980232,-2.90000009536743,0.0,-97,-102,-96,-99,-102,-97,-103,-108,68.8,97,15861,-10004,"2016-09-07 16:10:52.154","hover With wind"
3263,151.227638179438,-33.9314691452199,10.8999996185303,,,0.200000002980232,-2.90000009536743,0.0,-97,-102,-96,-99,-102,-97,-103,-108,68.8,97,15861,-10004,"2016-09-07 16:10:52.256","hover With wind"
3264,151.22763501538,-33.9314689071953,11,,,0.200000002980232,-2.79999995231628,0.0,-97,-102,-96,-99,-102,-97,-103,-108,68.9,97,15861,-10004,"2016-09-07 16:10:52.355","hover With wind"
3265,151.227631807165,-33.931468708263,11,,,0.200000002980232,-2.79999995231628,-0.100000001490116,-97,-102,-96,-99,-102,-97,-103,-108,68.9,97,15861,-10004,"2016-09-07 16:10:52.455","hover With wind"
3266,151.227628683885,-33.9314684377297,11,,,0.300000011920929,-2.79999995231628,-0.100000001490116,-97,-102,-96,-99,-102,-97,-103,-108,69.0,97,15861,-10004,"2016-09-07 16:10:52.556","hover With wind"
3267,151.227625609747,-33.9314681382933,11,,,0.300000011920929,-2.79999995231628,-0.100000001490116,-97,-102,-96,-99,-102,-97,-103,-108,69.0,97,15861,-10004,"2016-09-07 16:10:52.657","hover With wind"
3268,151.22762244523,-33.9314678967715,11,,,0.300000011920929,-2.79999995231628,-0.100000001490116,-97,-102,-96,-99,-102,-97,-103,-108,69.2,97,15861,-10004,"2016-09-07 16:10:52.756","hover With wind"
3269,151.227619416591,-33.9314675832892,11,,,0.300000011920929,-2.79999995231628,-0.100000001490116,-98,-100,-100,-88,-102,-92,-103,-108,69.4,97,15861,-10004,"2016-09-07 16:10:52.857","hover With wind"
3270,151.22761636449,-33.9314672898669,11,,,0.300000011920929,-2.79999995231628,-0.100000001490116,-98,-100,-100,-88,-102,-92,-103,-108,69.6,96,15823,-10547,"2016-09-07 16:10:52.964","hover With wind"
3271,151.227613319507,-33.9314670675217,11,,,0.300000011920929,-2.70000004768372,0.0,-98,-100,-100,-88,-102,-92,-103,-108,69.7,96,15823,-10547,"2016-09-07 16:10:53.058","hover With wind"
